accx;accy;accz;time
552;200;15908;48692
508;204;15940;48864
508;204;15940;49040
508;204;15940;49212
508;204;15940;49384
508;204;15940;49556
508;292;15828;49732
508;292;15828;49904
508;292;15828;50080
508;292;15828;50252
508;292;15828;50424
508;292;15828;50596
564;328;15876;50768
564;328;15876;50940
564;328;15876;51120
564;328;15876;51292
564;328;15876;51464
564;328;15876;51636
552;300;15884;51808
552;300;15884;51980
552;300;15884;52160
552;300;15884;52332
552;300;15884;52504
552;300;15884;52676
532;312;15856;52848
532;312;15856;53020
532;312;15856;53200
532;312;15856;53372
532;312;15856;53544
528;328;15876;53716
528;328;15876;53888
528;328;15876;54060
528;328;15876;54236
528;328;15876;54408
528;328;15876;54580
512;308;15804;54752
512;308;15804;54928
512;308;15804;55100
512;308;15804;55276
512;308;15804;55448
512;308;15804;55620
516;308;15836;55792
516;308;15836;55964
516;308;15836;56136
516;308;15836;56316
516;308;15836;56488
516;308;15836;56660
516;316;15880;56832
516;316;15880;57004
516;316;15880;57176
516;316;15880;57356
516;316;15880;57528
516;316;15880;57700
520;304;15924;57872
520;304;15924;58044
520;304;15924;58216
520;304;15924;58396
520;304;15924;58568
504;292;15900;58740
504;292;15900;58912
504;292;15900;59084
504;292;15900;59256
504;292;15900;59432
504;292;15900;59604
456;296;15760;59776
456;296;15760;59948
456;296;15760;60124
456;296;15760;60300
456;296;15760;60472
456;296;15760;60644
496;344;15768;60816
496;344;15768;60988
496;344;15768;61160
496;344;15768;61340
496;344;15768;61512
496;344;15768;61684
548;336;15852;61856
548;336;15852;62028
548;336;15852;62200
548;336;15852;62380
548;336;15852;62552
524;288;15836;62724
524;288;15836;62896
524;288;15836;63068
524;288;15836;63240
524;288;15836;63416
524;288;15836;63592
492;280;15896;63764
492;280;15896;63936
492;280;15896;64108
492;280;15896;64280
492;280;15896;64456
492;280;15896;64628
488;296;15972;64800
488;296;15972;64972
488;296;15972;65144
488;296;15972;65316
488;296;15972;65496
488;296;15972;132
520;304;15936;304
520;304;15936;476
520;304;15936;648
520;304;15936;820
520;304;15936;1000
556;280;15872;1172
556;280;15872;1344
556;280;15872;1516
556;280;15872;1688
556;280;15872;1860
556;280;15872;2040
572;276;15876;2212
572;276;15876;2384
572;276;15876;2556
572;276;15876;2728
572;276;15876;2900
572;276;15876;3076
536;296;15896;3248
536;296;15896;3424
536;296;15896;3596
536;296;15896;3768
536;296;15896;3940
536;296;15896;4116
496;272;15896;4288
496;272;15896;4460
496;272;15896;4632
496;272;15896;4808
496;272;15896;4980
496;272;15896;5156
516;284;15900;5328
516;284;15900;5500
516;284;15900;5672
516;284;15900;5844
516;284;15900;6024
532;348;15920;6196
532;348;15920;6368
532;348;15920;6540
532;348;15920;6712
532;348;15920;6884
532;348;15920;7064
500;324;15884;7236
500;324;15884;7408
500;324;15884;7580
500;324;15884;7752
500;324;15884;7924
500;324;15884;8100
508;288;15844;8276
508;288;15844;8448
508;288;15844;8620
508;288;15844;8792
508;288;15844;8964
508;288;15844;9140
564;308;15900;9312
564;308;15900;9484
564;308;15900;9656
564;308;15900;9828
564;308;15900;10000
540;308;15856;10180
540;308;15856;10352
540;308;15856;10524
540;308;15856;10696
540;308;15856;10868
540;308;15856;11040
512;304;15832;11220
512;304;15832;11392
512;304;15832;11564
512;304;15832;11736
512;304;15832;11908
512;304;15832;12080
516;288;15924;12260
516;288;15924;12432
516;288;15924;12604
516;288;15924;12776
516;288;15924;12948
516;288;15924;13120
512;280;16004;13296
512;280;16004;13468
512;280;16004;13644
512;280;16004;13816
512;280;16004;13988
488;296;15924;14160
488;296;15924;14336
488;296;15924;14508
488;296;15924;14680
488;296;15924;14852
488;296;15924;15024
452;332;15848;15196
452;332;15848;15376
452;332;15848;15548
452;332;15848;15720
452;332;15848;15892
452;332;15848;16064
436;328;15940;16236
436;328;15940;16416
436;328;15940;16588
436;328;15940;16760
436;328;15940;16932
436;328;15940;17104
480;296;15928;17276
480;296;15928;17456
480;296;15928;17628
480;296;15928;17800
480;296;15928;17972
480;296;15928;18144
484;304;15828;18320
484;304;15828;18492
484;304;15828;18664
484;304;15828;18840
484;304;15828;19012
464;296;15860;19184
464;296;15860;19360
464;296;15860;19532
464;296;15860;19704
464;296;15860;19876
464;296;15860;20048
496;252;15944;20220
496;252;15944;20400
496;252;15944;20572
496;252;15944;20744
496;252;15944;20916
496;252;15944;21088
524;244;15956;21260
524;244;15956;21440
524;244;15956;21612
524;244;15956;21784
524;244;15956;21956
524;244;15956;22128
556;316;15904;22300
556;316;15904;22480
556;316;15904;22652
556;316;15904;22824
556;316;15904;22996
500;324;15860;23168
500;324;15860;23340
500;324;15860;23516
500;324;15860;23688
500;324;15860;23860
500;324;15860;24036
476;308;15892;24208
476;308;15892;24380
476;308;15892;24556
476;308;15892;24728
476;308;15892;24900
476;308;15892;25072
488;328;15860;25244
488;328;15860;25416
488;328;15860;25596
488;328;15860;25768
488;328;15860;25940
488;328;15860;26112
504;304;15800;26284
504;304;15800;26456
504;304;15800;26636
504;304;15800;26808
504;304;15800;26980
544;272;15812;27152
544;272;15812;27324
544;272;15812;27496
544;272;15812;27676
544;272;15812;27848
544;272;15812;28020
524;320;15876;28192
524;320;15876;28364
524;320;15876;28536
524;320;15876;28712
524;320;15876;28884
524;320;15876;29056
508;352;15920;29228
508;352;15920;29404
508;352;15920;29580
508;352;15920;29752
508;352;15920;29924
508;352;15920;30096
520;308;15856;30268
520;308;15856;30440
520;308;15856;30620
520;308;15856;30792
520;308;15856;30964
520;308;15856;31136
512;296;15876;31308
512;296;15876;31480
512;296;15876;31660
512;296;15876;31832
512;296;15876;32004
508;296;15932;32176
508;296;15932;32348
508;296;15932;32520
508;296;15932;32696
508;296;15932;32872
508;296;15932;33044
492;264;15868;33216
492;264;15868;33388
492;264;15868;33560
492;264;15868;33736
492;264;15868;33908
492;264;15868;34080
468;228;15820;34252
468;228;15820;34424
468;228;15820;34600
468;228;15820;34776
468;228;15820;34948
468;228;15820;35120
440;240;15808;35292
440;240;15808;35464
440;240;15808;35636
440;240;15808;35816
440;240;15808;35988
440;304;15796;36160
440;304;15796;36332
440;304;15796;36504
440;304;15796;36676
440;304;15796;36856
440;304;15796;37028
500;308;15800;37200
500;308;15800;37372
500;308;15800;37544
500;308;15800;37716
500;308;15800;37892
500;308;15800;38068
504;228;15828;38240
504;228;15828;38412
504;228;15828;38584
504;228;15828;38756
504;228;15828;38932
504;228;15828;39104
500;268;15848;39276
500;268;15848;39448
500;268;15848;39620
500;268;15848;39796
500;268;15848;39972
544;312;15856;40144
544;312;15856;40316
544;312;15856;40488
544;312;15856;40660
544;312;15856;40840
544;312;15856;41012
548;296;15848;41184
548;296;15848;41356
548;296;15848;41528
548;296;15848;41700
548;296;15848;41880
548;296;15848;42052
548;308;15836;42224
548;308;15836;42396
548;308;15836;42568
548;308;15836;42740
548;308;15836;42916
548;308;15836;43088
568;280;15820;43264
568;280;15820;43436
568;280;15820;43608
568;280;15820;43780
568;280;15820;43956
568;280;15820;44128
536;280;15832;44300
536;280;15832;44472
536;280;15832;44644
536;280;15832;44816
536;280;15832;44996
508;320;15896;45168
508;320;15896;45340
508;320;15896;45512
508;320;15896;45684
508;320;15896;45856
508;320;15896;46036
512;324;15912;46208
512;324;15912;46380
512;324;15912;46552
512;324;15912;46724
512;324;15912;46896
512;324;15912;47076
456;328;15948;47248
456;328;15948;47420
456;328;15948;47592
456;328;15948;47764
456;328;15948;47936
456;328;15948;48112
448;272;15952;48288
448;272;15952;48460
448;272;15952;48632
448;272;15952;48804
448;272;15952;48976
484;188;15900;49152
484;188;15900;49324
484;188;15900;49496
484;188;15900;49668
484;188;15900;49840
484;188;15900;50016
468;228;15816;50192
468;228;15816;50364
468;228;15816;50536
468;228;15816;50708
468;228;15816;50880
468;228;15816;51052
508;284;15900;51232
508;284;15900;51404
508;284;15900;51576
508;284;15900;51748
508;284;15900;51920
508;284;15900;52092
536;280;16004;52272
536;280;16004;52444
536;280;16004;52616
536;280;16004;52788
536;280;16004;52960
504;300;15952;53136
504;300;15952;53308
504;300;15952;53484
504;300;15952;53656
504;300;15952;53828
504;300;15952;54000
516;256;15928;54176
516;256;15928;54348
516;256;15928;54520
516;256;15928;54692
516;256;15928;54864
516;256;15928;55036
536;228;15912;55216
536;228;15912;55388
536;228;15912;55560
536;228;15912;55732
536;228;15912;55904
536;228;15912;56076
548;272;15860;56256
548;272;15860;56428
548;272;15860;56600
548;272;15860;56772
548;272;15860;56944
548;272;15860;57116
600;284;15812;57296
600;284;15812;57468
600;284;15812;57640
600;284;15812;57812
600;284;15812;57984
576;288;15784;58156
576;288;15784;58332
576;288;15784;58504
576;288;15784;58676
576;288;15784;58852
576;288;15784;59024
516;284;15752;59196
516;284;15752;59372
516;284;15752;59544
516;284;15752;59716
516;284;15752;59888
516;284;15752;60060
496;268;15820;60232
496;268;15820;60412
496;268;15820;60584
496;268;15820;60756
496;268;15820;60928
496;268;15820;61100
496;288;15812;61272
496;288;15812;61452
496;288;15812;61624
496;288;15812;61796
496;288;15812;61968
492;332;15812;62140
492;332;15812;62312
492;332;15812;62492
492;332;15812;62664
492;332;15812;62836
492;332;15812;63008
484;316;15892;63180
484;316;15892;63352
484;316;15892;63528
484;316;15892;63700
484;316;15892;63872
484;316;15892;64048
476;304;15892;64220
476;304;15892;64396
476;304;15892;64568
476;304;15892;64740
476;304;15892;64912
476;304;15892;65084
508;304;15856;65256
508;304;15856;65436
508;304;15856;72
508;304;15856;244
508;304;15856;416
548;308;15856;588
548;308;15856;760
548;308;15856;940
548;308;15856;1112
548;308;15856;1284
548;308;15856;1456
552;280;15792;1628
552;280;15792;1800
552;280;15792;1980
552;280;15792;2152
552;280;15792;2324
552;280;15792;2496
536;264;15736;2668
536;264;15736;2840
536;264;15736;3016
536;264;15736;3188
536;264;15736;3360
536;264;15736;3532
512;300;15760;3708
512;300;15760;3880
512;300;15760;4056
512;300;15760;4228
512;300;15760;4400
512;300;15760;4572
484;304;15816;4744
484;304;15816;4916
484;304;15816;5096
484;304;15816;5268
484;304;15816;5440
444;296;15844;5612
444;296;15844;5784
444;296;15844;5956
444;296;15844;6136
444;296;15844;6308
444;296;15844;6480
492;292;15860;6652
492;292;15860;6824
492;292;15860;6996
492;292;15860;7176
492;292;15860;7348
492;292;15860;7520
528;272;15864;7692
528;272;15864;7864
528;272;15864;8036
528;272;15864;8212
528;272;15864;8384
528;272;15864;8556
536;280;15808;8728
536;280;15808;8900
536;280;15808;9076
536;280;15808;9252
536;280;15808;9424
552;284;15812;9596
552;284;15812;9768
552;284;15812;9940
552;284;15812;10120
552;284;15812;10292
552;284;15812;10464
512;300;15836;10636
512;300;15836;10808
512;300;15836;10980
512;300;15836;11160
512;300;15836;11332
512;300;15836;11504
492;296;15844;11676
492;296;15844;11848
492;296;15844;12020
492;296;15844;12196
492;296;15844;12368
492;296;15844;12544
532;296;15828;12716
532;296;15828;12888
532;296;15828;13060
532;296;15828;13236
532;296;15828;13408
524;344;15776;13580
524;344;15776;13752
524;344;15776;13924
524;344;15776;14096
524;344;15776;14276
524;344;15776;14448
476;328;15804;14620
476;328;15804;14792
476;328;15804;14964
476;328;15804;15136
476;328;15804;15316
476;328;15804;15488
500;264;15880;15660
500;264;15880;15832
500;264;15880;16004
500;264;15880;16176
500;264;15880;16356
500;264;15880;16528
540;236;15824;16700
540;236;15824;16872
540;236;15824;17044
540;236;15824;17216
540;236;15824;17392
540;236;15824;17564
524;268;15800;17740
524;268;15800;17912
524;268;15800;18084
524;268;15800;18256
524;268;15800;18432
512;276;15924;18604
512;276;15924;18776
512;276;15924;18948
512;276;15924;19120
512;276;15924;19292
512;276;15924;19472
512;296;15936;19644
512;296;15936;19816
512;296;15936;19988
512;296;15936;20160
512;296;15936;20332
512;296;15936;20512
528;340;15864;20684
528;340;15864;20856
528;340;15864;21028
528;340;15864;21200
528;340;15864;21372
528;340;15864;21552
500;336;15820;21724
500;336;15820;21896
500;336;15820;22068
500;336;15820;22240
500;336;15820;22416
456;296;15820;22588
456;296;15820;22760
456;296;15820;22936
456;296;15820;23108
456;296;15820;23280
456;296;15820;23456
484;300;15772;23628
484;300;15772;23800
484;300;15772;23972
484;300;15772;24144
484;300;15772;24316
484;300;15772;24496
520;288;15772;24668
520;288;15772;24840
520;288;15772;25012
520;288;15772;25184
520;288;15772;25356
520;288;15772;25536
484;248;15804;25708
484;248;15804;25880
484;248;15804;26052
484;248;15804;26224
484;248;15804;26396
484;304;15852;26576
484;304;15852;26748
484;304;15852;26920
484;304;15852;27092
484;304;15852;27264
484;304;15852;27436
540;324;15928;27612
540;324;15928;27784
540;324;15928;27960
540;324;15928;28132
540;324;15928;28304
540;324;15928;28476
544;308;15868;28652
544;308;15868;28824
544;308;15868;28996
544;308;15868;29168
544;308;15868;29340
544;308;15868;29512
504;280;15824;29692
504;280;15824;29864
504;280;15824;30036
504;280;15824;30208
504;280;15824;30380
504;280;15824;30552
516;272;15816;30732
516;272;15816;30904
516;272;15816;31076
516;272;15816;31248
516;272;15816;31420
528;336;15804;31592
528;336;15804;31772
528;336;15804;31944
528;336;15804;32116
528;336;15804;32288
528;336;15804;32460
524;340;15856;32632
524;340;15856;32808
524;340;15856;32980
524;340;15856;33156
524;340;15856;33328
524;340;15856;33500
504;320;15952;33676
504;320;15952;33848
504;320;15952;34020
504;320;15952;34192
504;320;15952;34364
504;320;15952;34536
472;296;15944;34716
472;296;15944;34888
472;296;15944;35060
472;296;15944;35232
472;296;15944;35404
480;248;15856;35576
480;248;15856;35756
480;248;15856;35928
480;248;15856;36100
480;248;15856;36272
480;248;15856;36444
460;248;15828;36616
460;248;15828;36796
460;248;15828;36968
460;248;15828;37140
460;248;15828;37312
460;248;15828;37484
476;248;15844;37656
476;248;15844;37832
476;248;15844;38004
476;248;15844;38176
476;248;15844;38348
476;248;15844;38524
508;252;15864;38696
508;252;15864;38872
508;252;15864;39044
508;252;15864;39216
508;252;15864;39388
532;324;15856;39560
532;324;15856;39732
532;324;15856;39912
532;324;15856;40084
532;324;15856;40256
532;324;15856;40428
536;336;15848;40600
536;336;15848;40772
536;336;15848;40952
536;336;15848;41124
536;336;15848;41296
536;336;15848;41468
528;324;15832;41640
528;324;15832;41812
528;324;15832;41992
528;324;15832;42164
528;324;15832;42336
528;324;15832;42508
512;276;15808;42680
512;276;15808;42852
512;276;15808;43028
512;276;15808;43200
512;276;15808;43372
512;276;15808;43544
480;260;15864;43720
480;260;15864;43892
480;260;15864;44068
480;260;15864;44240
480;260;15864;44412
460;328;15892;44584
460;328;15892;44756
460;328;15892;44936
460;328;15892;45108
460;328;15892;45280
460;328;15892;45452
504;276;15920;45624
504;276;15920;45796
504;276;15920;45976
504;276;15920;46148
504;276;15920;46320
504;276;15920;46492
512;232;15864;46664
512;232;15864;46836
512;232;15864;47012
512;232;15864;47188
512;232;15864;47360
512;232;15864;47532
480;260;15792;47704
480;260;15792;47876
480;260;15792;48052
480;260;15792;48224
480;260;15792;48396
524;288;15836;48568
524;288;15836;48740
524;288;15836;48916
524;288;15836;49092
524;288;15836;49264
524;288;15836;49436
532;300;15892;49608
532;300;15892;49780
532;300;15892;49952
532;300;15892;50132
532;300;15892;50304
532;300;15892;50476
488;264;15856;50648
488;264;15856;50820
488;264;15856;50992
488;264;15856;51172
488;264;15856;51344
488;264;15856;51516
492;248;15880;51688
492;248;15880;51860
492;248;15880;52032
492;248;15880;52208
492;248;15880;52380
528;256;15860;52552
528;256;15860;52728
528;256;15860;52900
528;256;15860;53072
528;256;15860;53248
528;256;15860;53420
552;272;15792;53592
552;272;15792;53764
552;272;15792;53936
552;272;15792;54108
552;272;15792;54288
552;272;15792;54460
512;296;15844;54632
512;296;15844;54804
512;296;15844;54976
512;296;15844;55148
512;296;15844;55328
512;296;15844;55500
500;296;15924;55672
500;296;15924;55844
500;296;15924;56016
500;296;15924;56188
500;296;15924;56368
500;296;15924;56540
544;276;15876;56712
544;276;15876;56884
544;276;15876;57056
544;276;15876;57232
544;276;15876;57404
532;268;15816;57576
532;268;15816;57748
532;268;15816;57924
532;268;15816;58096
532;268;15816;58272
532;268;15816;58444
496;340;15872;58616
496;340;15872;58788
496;340;15872;58960
496;340;15872;59132
496;340;15872;59312
496;340;15872;59484
528;324;15828;59656
528;324;15828;59828
528;324;15828;60000
528;324;15828;60172
528;324;15828;60352
528;324;15828;60524
552;272;15816;60696
552;272;15816;60868
552;272;15816;61040
552;272;15816;61212
552;272;15816;61392
524;308;15800;61564
524;308;15800;61736
524;308;15800;61908
524;308;15800;62080
524;308;15800;62252
524;308;15800;62428
520;296;15852;62600
520;296;15852;62772
520;296;15852;62944
520;296;15852;63120
520;296;15852;63292
520;296;15852;63468
488;296;15912;63640
488;296;15912;63812
488;296;15912;63984
488;296;15912;64156
488;296;15912;64328
488;296;15912;64508
472;284;15852;64680
472;284;15852;64852
472;284;15852;65024
472;284;15852;65196
472;284;15852;65368
504;284;15828;12
504;284;15828;184
504;284;15828;356
504;284;15828;528
504;284;15828;700
504;284;15828;872
556;332;15864;1052
556;332;15864;1224
556;332;15864;1396
556;332;15864;1568
556;332;15864;1740
556;332;15864;1912
532;300;15852;2088
532;300;15852;2260
532;300;15852;2432
532;300;15852;2608
532;300;15852;2780
532;300;15852;2956
528;284;15848;3128
528;284;15848;3300
